title,summary,overall_sentiment_score,overall_sentiment_label,Date,Time,ticker,relevance_score,ticker_sentiment_score,ticker_sentiment_label
Oracle Corp. Japan shares fall sharply after Q1 net profit slumps,Oracle Corp. Japan's shares fell sharply Thursday morning after its first-quarter net profit dropped 3.8% from a year earlier due to higher costs.,0.048037,Neutral,2022-09-22,02:05:00,ORCL,0.608634,0.157071,Somewhat-Bullish
"Jeff Bezos, Others Looking at Suns and Mercury - Amazon.com  ( NASDAQ:AMZN ) ","After Robert Sarver's announcement that he is selling the Phoenix Suns and Mercury, an assortment of billionaire former CEOs have emerged as potential buyers.",0.125993,Neutral,2022-09-23,16:39:28,ORCL,0.303175,-0.186902,Somewhat-Bearish
JNJ: 3 Stocks That Can Outlast a Bumpy Market,"In its quest to bring down the skyrocketing inflation, the Federal Reserve raised benchmark interest rates by another 75 basis points on Wednesday. The central bank projects economic growth of just 0.2% this year and 1.2% in 2023.",0.247782,Somewhat-Bullish,2022-09-23,19:21:28,ORCL,0.199037,0.187172,Somewhat-Bullish
"Silicon Photonics Market Size, Share, Trends, and Forecast Report 2022-2029 | Fortune Business Insights™","Pune, India, Sept. 27, 2022 ( GLOBE NEWSWIRE ) -- The global silicon photonics market will derive growth from exceptional product properties.",0.325522,Somewhat-Bullish,2022-09-27,05:47:32,ORCL,0.058759,0.0,Neutral
Elon Musk Spent A Night Texting Oracle Co-Founder Before Walking Away From Twitter Deal: Report - Twitter  ( NYSE:TWTR ) ,Tesla Inc TSLA CEO Elon Musk texted well into the night with Oracle Corporation ORCL co-founder Larry Ellison before putting on hold a $44 billion agreement to purchase Twitter Inc TWTR.,0.030827,Neutral,2022-09-27,10:47:10,ORCL,0.254307,0.311545,Somewhat-Bullish
Papaya Global Achieves 'Built for NetSuite' Status,"New Papaya Global SuiteApp meets Oracle NetSuite SuiteCloud Platform development standards and best practices. TEL AVIV, Israel and LAS VEGAS, Sept. 27, 2022 /PRNewswire/ -- Papaya Global, the leading global people management platform for the remote working era, today announced that its Papaya ...",0.323078,Somewhat-Bullish,2022-09-27,11:44:00,ORCL,0.047278,0.0,Neutral
Papaya Global Achieves 'Built for NetSuite' Status,"New Papaya Global SuiteApp meets Oracle NetSuite SuiteCloud Platform development standards and best practices. TEL AVIV, Israel and LAS VEGAS, Sept. 27, 2022 /PRNewswire/ -- Papaya Global, the leading global people management platform for the remote working era, today announced that its Papaya ...",0.323078,Somewhat-Bullish,2022-09-27,11:44:00,ORCL,0.047278,0.0,Neutral
TrueCommerce Brings Release Accounting and Cumulative Management Capabilities to Oracle Cloud,"PITTSBURGH, Sept. 27, 2022 ( GLOBE NEWSWIRE ) -- TrueCommerce, a global provider of supply chain and trading partner connectivity, integration and omnichannel solutions-and member of Oracle PartnerNetwork ( OPN ) -has collaborated with Oracle to bring release accounting and cumulative management ...",0.227406,Somewhat-Bullish,2022-09-27,12:00:00,ORCL,0.064449,0.0,Neutral
Is Trending Stock Oracle Corporation  ( ORCL )  a Buy Now?,"Oracle (ORCL) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",0.21511,Somewhat-Bullish,2022-09-27,13:00:08,ORCL,0.525907,0.153715,Somewhat-Bullish
SEC Fines Oracle $23M For Violations Of Foreign Corrupt Practices Act - Oracle  ( NYSE:ORCL ) ,"The U.S. SEC disclosed settling charges requiring Oracle Corp ORCL to pay over $23 million for violating the Foreign Corrupt Practices Act ( FCPA ) provisions. Oracle's subsidiaries in Turkey, the United Arab Emirates ( UAE ) , and India created and used slush funds to bribe foreign officials ...",-0.140117,Neutral,2022-09-27,15:19:15,ORCL,0.925854,-0.339084,Somewhat-Bearish
Oracle to Settle SEC Foreign Bribery Charges For the Second Time,"Oracle Corp. agreed to pay more than $23 million to settle allegations it violated antibribery laws, the Securities and Exchange Commission said.",0.012152,Neutral,2022-09-27,17:55:00,ORCL,0.118647,-0.083045,Neutral
"SEC fines Oracle $23 mn for bribing officials in India, Turkey, and UAE","Oracle India's employees used ""an excessive discount scheme"" in connection with a transaction with a transportation company, says the SEC order ...",-0.002434,Neutral,2022-09-28,04:18:00,ORCL,0.085936,-0.053301,Neutral
'Contrary to core values': Oracle reacts after SEC fine over slush funds,Indian employees of US tech giant used discount scheme in dealing with transportation firm owned by railways ministry: Regulator ...,-0.01678,Neutral,2022-09-28,06:14:00,ORCL,0.118064,-0.063633,Neutral
Human Capital Management Market Projected to Grow USD 28.93 Billion at a 8.2% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,"New York, US, Sept. 28, 2022 ( GLOBE NEWSWIRE ) -- According to a comprehensive research report by Market Research Future ( MRFR ) , ""Human Capital Management Market, By Component, By Organization size, By Deployment, By End-User - Forecast 2030"", the market will reach USD 28.93 billion at an ...",0.241453,Somewhat-Bullish,2022-09-28,12:49:02,ORCL,0.035608,0.0,Neutral
NetSuite Helps Businesses Run Better and Support Growth,"Innovations and updates across the suite give customers the insight and control to increase productivity, enhance profitability, and drive growth LAS VEGAS, Sept 28, 2022 /PRNewswire/ -- SUITEWORLD 2022 -- Oracle NetSuite today announced a series of new product innovations to help organizations ...",0.471412,Bullish,2022-09-28,16:05:00,ORCL,0.032961,0.0,Neutral
How Is The Market Feeling About Oracle? - Oracle  ( NYSE:ORCL ) ,"Oracle's ORCL short percent of float has risen 21.35% since its last report. The company recently reported that it has 16.70 million shares sold short, which is 1.08% of all regular shares that are available for trading. Based on its trading volume, it would take traders 2.2 days to cover their ...",0.267375,Somewhat-Bullish,2022-09-28,16:18:31,ORCL,0.224903,0.158881,Somewhat-Bullish
Tesla Adds Airbnb Co-Founder Joe Gebbia to Board of Directors,The addition brings the electric-vehicle maker's board size back to eight seats.,0.255043,Somewhat-Bullish,2022-09-28,21:31:00,ORCL,0.582526,0.0,Neutral
Elon Musk's Tesla Adds Airbnb Co-founder Joe Gebbia To Its Board: Here's The Fine Print - Tesla  ( NASDAQ:TSLA ) ,"Tesla Inc. TSLA has added Airbnb Inc ABNB co-founder Joe Gebbia to its Board of Directors with effect from September 25, the company said in a statement.",0.118552,Neutral,2022-09-29,01:15:10,ORCL,0.2872,0.17705,Somewhat-Bullish
Customer Experience Analytics Market Projected to Hit USD 36.21 Billion at a 16.4% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,"New York, US, Sept. 29, 2022 ( GLOBE NEWSWIRE ) -- According to a comprehensive research report by Market Research Future ( MRFR ) , ""Global Customer Experience Analytics Market, By Touch Point, Solution - Forecast 2030"", the market will touch USD 36.21 billion at a 16.4% CAGR by 2030.",0.294801,Somewhat-Bullish,2022-09-29,14:05:32,ORCL,0.070105,0.127636,Neutral
Check Out What Whales Are Doing With ORCL - Oracle  ( NYSE:ORCL ) ,"Someone with a lot of money to spend has taken a bearish stance on Oracle ORCL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.122527,Neutral,2022-09-30,20:33:03,ORCL,0.82023,0.060307,Neutral
Oracle Fusion Cloud ERP Named a Leader for Fourth Consecutive Time in the 2022 Gartner® Magic Quadrant™ for Cloud ERP for Product-Centric Enterprises,"Oracle Positioned as a Leader Furthest on Completeness of Vision and Highest in Ability to Execute AUSTIN, Texas, Oct. 3, 2022 /PRNewswire/ -- Oracle has been named a Leader for the fourth consecutive time in the 2022 Gartner® Magic Quadrant for Cloud ERP for Product-Centric Enterprises for ...",0.226602,Somewhat-Bullish,2022-10-03,14:00:00,ORCL,0.819692,0.418402,Bullish
Warehouse Management System  ( WMS )  Market To Grow USD 11.28 Billion at a 17.1% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,"New York, US, Oct. 03, 2022 ( GLOBE NEWSWIRE ) -- According to a comprehensive research report by Market Research Future ( MRFR ) , ""Warehouse Management System Market Information by Service Type, by Application and by Region - Forecast to 2030"", the market is poised to touch a valuation of USD ...",0.367821,Bullish,2022-10-03,15:00:00,ORCL,0.029728,0.0,Neutral
Talent Management Software Market Worth USD 19.10 Billion at a CAGR of 16.2% CAGR by 2030 - Report by Market Research Future  ( MRFR ) ,"New York, US, Oct. 04, 2022 ( GLOBE NEWSWIRE ) -- According to a comprehensive research report by Market Research Future ( MRFR ) , ""Talent Management Software Market, By Component, Deployment, Organization Size and Vertical - Global Forecast 2030, the market is anticipated to acquire a ...",0.361372,Bullish,2022-10-04,11:53:46,ORCL,0.033562,0.194005,Somewhat-Bullish
$1000 Invested In Oracle 20 Years Ago Would Be Worth This Much Today - Oracle  ( NYSE:ORCL ) ,"Oracle ORCL has outperformed the market over the past 20 years by 2.61% on an annualized basis producing an average annual return of 10.37%. Currently, Oracle has a market capitalization of $175.56 billion.",0.160819,Somewhat-Bullish,2022-10-04,17:36:22,ORCL,0.983605,0.387251,Bullish
This Is What Whales Are Betting On Oracle - Oracle  ( NYSE:ORCL ) ,"Someone with a lot of money to spend has taken a bearish stance on Oracle ORCL. We noticed this today when the big position showed up on publicly available options history that we track here at Benzinga. Whether this is an institution or just a wealthy individual, we don't know.",0.082458,Neutral,2022-10-04,19:44:13,ORCL,0.866386,0.158822,Somewhat-Bullish
"Palo Alto  ( PANW )  Gains From Higher Cyber Safety Demand, Tie Ups",Palo Alto (PANW) continues to gain from the spurring demand for its cyber safety solutions and back-to-back strategic collaboration wins.,0.253835,Somewhat-Bullish,2022-10-05,14:20:00,ORCL,0.233556,0.116639,Neutral
Explainer: How will Elon Musk pay for Twitter? | The Financial Express,Explainer: How will Elon Musk pay for Twitter? The Financial Express ...,0.125269,Neutral,2022-10-07,03:11:29,ORCL,0.076115,0.157976,Somewhat-Bullish
Explainer: How will Elon Musk pay for Twitter? | The Financial Express,Explainer: How will Elon Musk pay for Twitter? The Financial Express ...,0.125269,Neutral,2022-10-07,03:16:12,ORCL,0.076115,0.157976,Somewhat-Bullish
Explainer: How will Elon Musk pay for Twitter?,"An image of Elon Musk is seen on a smartphone placed on printed Twitter logos in this picture illustration taken April 28, 2022. REUTERS/Dado Ruvic/Illustration/File Photo",0.106098,Neutral,2022-10-07,03:42:00,ORCL,0.073773,0.180815,Somewhat-Bullish
"Project Bike Tech Adds Experience, Passion to Board of Directors","FRISCO, Colo., Oct. 7, 2022 /PRNewswire/ -- Project Bike Tech, the first high school bicycle education program of its kind, has named Jean-Pierre Salgado to its Board of Directors.",0.326552,Somewhat-Bullish,2022-10-07,13:21:00,ORCL,0.165031,0.138832,Neutral
"Marketing Automation Market is expected to generate a revenue of USD 47.76 Billion by 2027, Globally, at 13.96% CAGR: Verified Market Research®","The Marketing Automation Market will rise as a result of rising IoT device penetration, advancements in big data and data analytics tools, desire for corporate automation, and demand for insights.",0.249018,Somewhat-Bullish,2022-10-07,14:15:00,ORCL,0.039811,0.0,Neutral
Air Travel Market to reach USD 598.85 Billion by 2026 | Sourcing and Procurement Forecast and Analysis Report |SpendEdge,"• What is the major supplier selection scope? Coverage of travel destinations, Value-added services, Transparency in pricing, and References and clientele. • What are the expected price changes in this market? The Air Travel Market is expected to have a CAGR of 16.09% during 2022-2026. • Who are ...",0.279951,Somewhat-Bullish,2022-10-07,16:22:00,ORCL,0.100729,0.042948,Neutral
Here is What to Know Beyond Why Oracle Corporation  ( ORCL )  is a Trending Stock,"Oracle (ORCL) has received quite a bit of attention from Zacks.com users lately. Therefore, it is wise to be aware of the facts that can impact the stock's prospects.",0.202184,Somewhat-Bullish,2022-10-10,13:00:07,ORCL,0.523995,0.131921,Neutral
Sesame Software to Showcase Instant Data Warehouse and Fully Automated Data Pipelines at Oracle CloudWorld,"Sesame Software's Relational Junction, available on Oracle Cloud Marketplace, provides secure and rapid data movement enabling robust reporting and analytics",0.15905,Somewhat-Bullish,2022-10-10,20:58:00,ORCL,0.07031,0.0,Neutral
'The opportunity now is at these much lower valuations': Orlando Bravo's investing strategy after Nasdaq plunge.,"As MarketWatch turns 25, we asked the software investing pioneer about what is next in software and private equity dealmaking.",0.192673,Somewhat-Bullish,2022-10-11,15:53:00,ORCL,0.128995,0.058244,Neutral
Morning Scan: All the big stories to get you started for the day,A round-up of the biggest articles from newspapers ...,0.091244,Neutral,2022-10-12,03:08:38,ORCL,0.03448,-0.052649,Neutral
"Reconciliation Software Market Size [2022-2029] | Industry Share, Revenue, Key Players, CAGR, Demand and Sales Forecast","Pune, India, Oct. 12, 2022 ( GLOBE NEWSWIRE ) -- The increasing automation and optimization of reconciliation management is expected to aid the expansion of the market, states Fortune Business Insights, in a report, titled ""Reconciliation Software Market size, share & industry analysis, By ...",0.266182,Somewhat-Bullish,2022-10-12,05:41:25,ORCL,0.049939,0.0,Neutral
Aviation Analytics Market worth $4.7 billion by 2027 - Exclusive Report by MarketsandMarkets™,"Chicago, Oct. 12, 2022 ( GLOBE NEWSWIRE ) -- Aviation Analytics Market is projected to grow from USD 2.5 billion in 2022 to USD 4.7 billion by 2027, at a CAGR of 13.0% from 2022 to 2027, according to a new report by MarketsandMarkets™.",0.294617,Somewhat-Bullish,2022-10-12,10:49:43,ORCL,0.081001,0.078419,Neutral
Oracle  ( ORCL )  Down 17.9% Since Last Earnings Report: Can It Rebound?,Oracle (ORCL) reported earnings 30 days ago. What's next for the stock? We take a look at earnings estimates for some clues.,0.149589,Neutral,2022-10-12,15:30:03,ORCL,0.416427,0.258194,Somewhat-Bullish
Production Company Behind 'Top Gun: Maverick' Raises Capital,"Private-equity firm KKR bought into David Ellison's Skydance, as RedBird Capital and Tencent increased their stakes to bring the production company's valuation to $4 billion.",0.372214,Bullish,2022-10-13,20:31:00,ORCL,0.459624,0.178223,Somewhat-Bullish
